Samples,Xpos,Ypos,Pow,NebMode
118,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
119,0.2225946360448141,0.052846126898518975,0.08634642521714397,0
120,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
121,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
122,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
123,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
124,0.21747571336234728,0.06307841759605637,0.08634642521714397,0
125,0.19700002263247995,0.037497690852212884,0.08634642521714397,0
126,0.2225946360448141,0.05796227224728945,0.09143933694050865,0
127,0.21235679067988045,0.04772998154975028,0.10162516038723624,0
128,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
129,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
130,0.2225946360448141,0.05796227224728945,0.07616060177042172,0
131,0.20211894531494856,0.042613836200979804,0.09143933694050865,0
132,0.21235679067988045,0.04772998154975028,0.07616060177042172,0
133,0.21235679067988045,0.052846126898518975,0.09653224866386978,0
134,0.2225946360448141,0.052846126898518975,0.09143933694050865,0
135,0.20211894531494856,0.037497690852212884,0.08634642521714397,0
136,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
137,0.20723786799741717,0.04772998154975028,0.10671807211059559,0
138,0.21747571336234728,0.06307841759605637,0.08125351349378107,0
139,0.20211894531494856,0.037497690852212884,0.09653224866386978,0
140,0.21235679067988045,0.05796227224728945,0.08125351349378107,0
141,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
142,0.21235679067988045,0.05796227224728945,0.08634642521714397,0
143,0.21235679067988045,0.042613836200979804,0.09143933694050865,0
144,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
145,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
146,0.20723786799741717,0.04772998154975028,0.08125351349378107,0
147,0.20211894531494856,0.032381545503440634,0.09143933694050865,0
148,0.2225946360448141,0.06819456294482862,0.08634642521714397,0
149,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
150,0.21235679067988045,0.04772998154975028,0.07106769004705527,0
151,0.21235679067988045,0.042613836200979804,0.10671807211059559,0
152,0.2277135587272774,0.06819456294482862,0.08634642521714397,0
153,0.20723786799741717,0.04772998154975028,0.10671807211059559,0
154,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
155,0.21235679067988045,0.052846126898518975,0.10162516038723624,0
156,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
157,0.21747571336234728,0.052846126898518975,0.08125351349378107,0
158,0.20211894531494856,0.04772998154975028,0.10162516038723624,0
159,0.2277135587272774,0.06307841759605637,0.08634642521714397,0
160,0.21235679067988045,0.04772998154975028,0.10162516038723624,0
161,0.20723786799741717,0.04772998154975028,0.07616060177042172,0
162,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
163,0.21235679067988045,0.05796227224728945,0.08634642521714397,0
164,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
165,0.2225946360448141,0.052846126898518975,0.08125351349378107,0
166,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
167,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
168,0.2277135587272774,0.05796227224728945,0.08634642521714397,0
169,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
170,0.20211894531494856,0.042613836200979804,0.09143933694050865,0
171,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
172,0.21235679067988045,0.052846126898518975,0.11181098383396204,0
173,0.2277135587272774,0.052846126898518975,0.08634642521714397,0
174,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
175,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
176,0.21235679067988045,0.042613836200979804,0.10671807211059559,0
177,0.2225946360448141,0.06307841759605637,0.08125351349378107,0
178,0.21235679067988045,0.04772998154975028,0.10162516038723624,0
179,0.21747571336234728,0.06307841759605637,0.07616060177042172,0
180,0.19700002263247995,0.037497690852212884,0.09653224866386978,0
181,0.2277135587272774,0.06307841759605637,0.08634642521714397,0
182,0.19700002263247995,0.042613836200979804,0.08634642521714397,0
183,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
184,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
185,0.20211894531494856,0.04772998154975028,0.09143933694050865,0
186,0.21235679067988045,0.04772998154975028,0.09143933694050865,0
187,0.21235679067988045,0.05796227224728945,0.07616060177042172,0
188,0.20723786799741717,0.04772998154975028,0.10671807211059559,0
189,0.2277135587272774,0.06819456294482862,0.08634642521714397,0
190,0.20211894531494856,0.037497690852212884,0.09653224866386978,0
191,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
192,0.20723786799741717,0.04772998154975028,0.10671807211059559,0
193,0.21747571336234728,0.05796227224728945,0.07616060177042172,0
194,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
195,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
196,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
197,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
198,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
199,0.19700002263247995,0.042613836200979804,0.09653224866386978,0
200,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
201,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
202,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
203,0.21235679067988045,0.05796227224728945,0.07616060177042172,0
204,0.20211894531494856,0.04772998154975028,0.10671807211059559,0
205,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
206,0.20211894531494856,0.042613836200979804,0.08634642521714397,0
207,0.21747571336234728,0.052846126898518975,0.09653224866386978,0
208,0.21235679067988045,0.05796227224728945,0.08634642521714397,0
209,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
210,0.20211894531494856,0.04772998154975028,0.07616060177042172,0
211,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
212,0.20211894531494856,0.04772998154975028,0.09143933694050865,0
213,0.232832481409746,0.06307841759605637,0.09143933694050865,0
214,0.19700002263247995,0.042613836200979804,0.10162516038723624,0
215,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
216,0.20211894531494856,0.037497690852212884,0.09143933694050865,0
217,0.20723786799741717,0.052846126898518975,0.08634642521714397,0
218,0.21747571336234728,0.052846126898518975,0.09143933694050865,0
219,0.20211894531494856,0.042613836200979804,0.08125351349378107,0
220,0.21747571336234728,0.04772998154975028,0.09143933694050865,0
221,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
222,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
223,0.2225946360448141,0.052846126898518975,0.08125351349378107,0
224,0.20723786799741717,0.052846126898518975,0.08634642521714397,0
225,0.21235679067988045,0.042613836200979804,0.09143933694050865,0
226,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
227,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
228,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
229,0.19700002263247995,0.042613836200979804,0.10162516038723624,0
230,0.21747571336234728,0.052846126898518975,0.08125351349378107,0
231,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
232,0.21235679067988045,0.042613836200979804,0.08634642521714397,0
233,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
234,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
235,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
236,0.20723786799741717,0.042613836200979804,0.10671807211059559,0
237,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
238,0.19700002263247995,0.042613836200979804,0.08634642521714397,0
239,0.20723786799741717,0.042613836200979804,0.08634642521714397,0
240,0.21747571336234728,0.052846126898518975,0.08125351349378107,0
241,0.20211894531494856,0.037497690852212884,0.09653224866386978,0
242,0.2225946360448141,0.052846126898518975,0.07616060177042172,0
243,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
244,0.21747571336234728,0.052846126898518975,0.08125351349378107,0
245,0.20211894531494856,0.04772998154975028,0.09143933694050865,0
246,0.21747571336234728,0.04772998154975028,0.08634642521714397,0
247,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
248,0.21235679067988045,0.04772998154975028,0.09143933694050865,0
249,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
250,0.20723786799741717,0.037497690852212884,0.09143933694050865,0
251,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
252,0.20723786799741717,0.042613836200979804,0.10671807211059559,0
253,0.2277135587272774,0.05796227224728945,0.09143933694050865,0
254,0.20211894531494856,0.042613836200979804,0.08634642521714397,0
255,0.21747571336234728,0.04772998154975028,0.08634642521714397,0
256,0.20723786799741717,0.042613836200979804,0.08634642521714397,0
257,0.21235679067988045,0.04772998154975028,0.08125351349378107,0
258,0.20723786799741717,0.042613836200979804,0.08634642521714397,0
259,0.21235679067988045,0.042613836200979804,0.08634642521714397,0
260,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
261,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
262,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
263,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
264,0.20723786799741717,0.042613836200979804,0.08634642521714397,0
265,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
266,0.19700002263247995,0.042613836200979804,0.10162516038723624,0
267,0.2277135587272774,0.06307841759605637,0.08634642521714397,0
268,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
269,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
270,0.20723786799741717,0.052846126898518975,0.08634642521714397,0
271,0.20211894531494856,0.037497690852212884,0.09143933694050865,0
272,0.21747571336234728,0.06307841759605637,0.08125351349378107,0
273,0.20211894531494856,0.042613836200979804,0.09143933694050865,0
274,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
275,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
276,0.20723786799741717,0.037497690852212884,0.09143933694050865,0
277,0.21747571336234728,0.06307841759605637,0.08125351349378107,0
278,0.20723786799741717,0.037497690852212884,0.09653224866386978,0
279,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
280,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
281,0.2225946360448141,0.052846126898518975,0.08125351349378107,0
282,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
283,0.21747571336234728,0.04772998154975028,0.08634642521714397,0
284,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
285,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
286,0.2225946360448141,0.052846126898518975,0.08125351349378107,0
287,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
288,0.20723786799741717,0.037497690852212884,0.09143933694050865,0
289,0.21747571336234728,0.052846126898518975,0.07616060177042172,0
290,0.20211894531494856,0.04772998154975028,0.09653224866386978,0
291,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
292,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
293,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
294,0.21235679067988045,0.042613836200979804,0.09143933694050865,0
295,0.20211894531494856,0.042613836200979804,0.08634642521714397,0
296,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
297,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
298,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
299,0.20723786799741717,0.04772998154975028,0.10671807211059559,0
300,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
301,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
302,0.21235679067988045,0.042613836200979804,0.08634642521714397,0
303,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
304,0.20723786799741717,0.037497690852212884,0.10162516038723624,0
305,0.21747571336234728,0.06307841759605637,0.08125351349378107,0
306,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
307,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
308,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
309,0.21235679067988045,0.042613836200979804,0.09653224866386978,0
310,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
311,0.21235679067988045,0.042613836200979804,0.10162516038723624,0
312,0.21235679067988045,0.052846126898518975,0.07616060177042172,0
313,0.20723786799741717,0.037497690852212884,0.10162516038723624,0
314,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
315,0.20211894531494856,0.037497690852212884,0.08634642521714397,0
316,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
317,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
318,0.20211894531494856,0.04772998154975028,0.09653224866386978,0
319,0.21235679067988045,0.042613836200979804,0.08634642521714397,0
320,0.21235679067988045,0.052846126898518975,0.07616060177042172,0
321,0.20723786799741717,0.037497690852212884,0.10162516038723624,0
322,0.2225946360448141,0.06307841759605637,0.08125351349378107,0
323,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
324,0.2277135587272774,0.05796227224728945,0.08634642521714397,0
325,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
326,0.2277135587272774,0.05796227224728945,0.08125351349378107,0
327,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
328,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
329,0.19700002263247995,0.037497690852212884,0.09653224866386978,0
330,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
331,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
332,0.19700002263247995,0.037497690852212884,0.09143933694050865,0
333,0.21747571336234728,0.052846126898518975,0.08125351349378107,0
334,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
335,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
336,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
337,0.19700002263247995,0.042613836200979804,0.09653224866386978,0
338,0.2277135587272774,0.05796227224728945,0.08634642521714397,0
339,0.20723786799741717,0.04772998154975028,0.10162516038723624,0
340,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
341,0.21235679067988045,0.042613836200979804,0.09653224866386978,0
342,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
343,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
344,0.19700002263247995,0.032381545503440634,0.08634642521714397,0
345,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
346,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
347,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
348,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
349,0.20723786799741717,0.04772998154975028,0.08125351349378107,0
350,0.21235679067988045,0.052846126898518975,0.08125351349378107,0
351,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
352,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
353,0.21235679067988045,0.042613836200979804,0.08125351349378107,0
354,0.20211894531494856,0.042613836200979804,0.09143933694050865,0
355,0.21235679067988045,0.05796227224728945,0.08634642521714397,0
356,0.20723786799741717,0.042613836200979804,0.10162516038723624,0
357,0.21747571336234728,0.05796227224728945,0.08634642521714397,0
358,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
359,0.20723786799741717,0.04772998154975028,0.07616060177042172,0
360,0.21235679067988045,0.04772998154975028,0.10162516038723624,0
361,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
362,0.20211894531494856,0.037497690852212884,0.09653224866386978,0
363,0.2277135587272774,0.052846126898518975,0.08125351349378107,0
364,0.20211894531494856,0.04772998154975028,0.09143933694050865,0
365,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
366,0.2277135587272774,0.05796227224728945,0.08125351349378107,0
367,0.20723786799741717,0.042613836200979804,0.08634642521714397,0
368,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
369,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
370,0.21235679067988045,0.04772998154975028,0.10671807211059559,0
371,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
372,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
373,0.21747571336234728,0.04772998154975028,0.08634642521714397,0
374,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
375,0.21235679067988045,0.04772998154975028,0.09143933694050865,0
376,0.21235679067988045,0.042613836200979804,0.07616060177042172,0
377,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
378,0.21235679067988045,0.05796227224728945,0.08634642521714397,0
379,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
380,0.2225946360448141,0.06307841759605637,0.08634642521714397,0
381,0.20211894531494856,0.037497690852212884,0.09653224866386978,0
382,0.21747571336234728,0.04772998154975028,0.08634642521714397,0
383,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
384,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
385,0.2277135587272774,0.05796227224728945,0.08125351349378107,0
386,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
387,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
388,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
389,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
390,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
391,0.19700002263247995,0.042613836200979804,0.10671807211059559,0
392,0.2225946360448141,0.052846126898518975,0.07616060177042172,0
393,0.20211894531494856,0.037497690852212884,0.09143933694050865,0
394,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
395,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
396,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
397,0.2277135587272774,0.06307841759605637,0.08634642521714397,0
398,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
399,0.21747571336234728,0.04772998154975028,0.08125351349378107,0
400,0.20211894531494856,0.042613836200979804,0.08125351349378107,0
401,0.19700002263247995,0.032381545503440634,0.07616060177042172,0
402,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
403,0.21235679067988045,0.042613836200979804,0.09143933694050865,0
404,0.21235679067988045,0.052846126898518975,0.08634642521714397,0
405,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
406,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
407,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
408,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
409,0.20723786799741717,0.042613836200979804,0.07616060177042172,0
410,0.20723786799741717,0.037497690852212884,0.09653224866386978,0
411,0.21747571336234728,0.052846126898518975,0.07616060177042172,0
412,0.20723786799741717,0.04772998154975028,0.08634642521714397,0
413,0.20211894531494856,0.042613836200979804,0.08634642521714397,0
414,0.21235679067988045,0.04772998154975028,0.08125351349378107,0
415,0.21235679067988045,0.04772998154975028,0.09143933694050865,0
416,0.20723786799741717,0.04772998154975028,0.09143933694050865,0
417,0.21747571336234728,0.042613836200979804,0.08634642521714397,0
418,0.20723786799741717,0.04772998154975028,0.08125351349378107,0
419,0.21235679067988045,0.042613836200979804,0.09653224866386978,0
420,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
421,0.19188109995001668,0.037497690852212884,0.08634642521714397,0
422,0.21747571336234728,0.04772998154975028,0.09143933694050865,0
423,0.21235679067988045,0.05796227224728945,0.08125351349378107,0
424,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
425,0.21747571336234728,0.05796227224728945,0.08125351349378107,0
426,0.20211894531494856,0.042613836200979804,0.09653224866386978,0
427,0.2225946360448141,0.052846126898518975,0.08634642521714397,0
428,0.20211894531494856,0.04772998154975028,0.08634642521714397,0
429,0.21235679067988045,0.04772998154975028,0.09143933694050865,0
430,0.21235679067988045,0.04772998154975028,0.08125351349378107,0
431,0.21235679067988045,0.052846126898518975,0.10671807211059559,0
432,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
433,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
434,0.21235679067988045,0.042613836200979804,0.08634642521714397,0
435,0.20723786799741717,0.04772998154975028,0.08125351349378107,0
436,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
437,0.2225946360448141,0.06307841759605637,0.08125351349378107,0
438,0.20723786799741717,0.04772998154975028,0.09653224866386978,0
439,0.2225946360448141,0.05796227224728945,0.08634642521714397,0
440,0.20723786799741717,0.042613836200979804,0.09143933694050865,0
441,0.2225946360448141,0.042613836200979804,0.08634642521714397,0
442,0.20211894531494856,0.042613836200979804,0.08125351349378107,0
443,0.21235679067988045,0.04772998154975028,0.08634642521714397,0
444,0.21747571336234728,0.052846126898518975,0.08634642521714397,0
445,0.20723786799741717,0.042613836200979804,0.09653224866386978,0
446,0.2225946360448141,0.05796227224728945,0.08125351349378107,0
447,0.20211894531494856,0.042613836200979804,0.10162516038723624,0
448,0.20723786799741717,0.042613836200979804,0.08125351349378107,0
