mag,dir,bacteria
3.8999679808626637,0.08466731999222184,MRSAPASM
3.899947694782649,0.08466791700702651,MRSAPASM
3.8997356683146194,0.08478186895950131,MRSAPASM
3.89973003538795,0.08478172281236619,MRSAPASM
3.899616245454054,0.08444886669123369,MRSAPASM
3.899397006581124,0.08377069855606335,MRSAPASM
3.8997202563105646,0.08478172281236619,MRSAPASM
3.8995060644700765,0.08410947038885291,MRSAPASM
3.8982902827604433,0.0844767818858825,MRSAPASM
3.8998433797591363,0.08444896266376356,MRSAPASM
3.898278855111449,0.08447133684708476,MRSAPASM
3.895669431871007,0.08453382616961326,MRSAPASM
3.8983904219097973,0.08481570720302677,MRSAPASM
3.8998175088947633,0.08444865914366084,MRSAPASM
3.8986317258439374,0.08481039175401295,MRSAPASM
3.8995750417721773,0.08444826124877536,MRSAPASM
3.898259760383626,0.08447640538205282,MRSAPASM
3.8969749919571655,0.08450486890754838,MRSAPASM
3.8996356475832794,0.08456168593031366,MRSAPASM
3.899520133408581,0.08422285685510349,MRSAPASM
3.898304338318917,0.08459073692058174,MRSAPASM
3.8970835731526514,0.0848386669063218,MRSAPASM
3.899700918378177,0.08478722092619839,MRSAPASM
3.897088799919148,0.08483906565592969,MRSAPASM
3.8969695564232985,0.08450515226769652,MRSAPASM
3.8984993142227875,0.08514910594663767,MRSAPASM
3.8969747831897945,0.08450555101730443,MRSAPASM
3.8996303143925584,0.08456225315748427,MRSAPASM
3.898388924471439,0.08481039175401295,MRSAPASM
3.8996303143925584,0.08456225315748427,MRSAPASM
3.8996303143925584,0.08456225315748427,MRSAPASM
3.8997449001848454,0.0848960980255156,MRSAPASM
3.8996303143925584,0.08456225315748427,MRSAPASM
3.899650958122381,0.08456215867607743,MRSAPASM
3.8997501364580045,0.08489655498673195,MRSAPASM
3.899497588322356,0.0848960980255156,MRSAPASM
3.899694285051043,0.0847821737822861,MRSAPASM
3.898517384342472,0.08447733304557759,MRSAPASM
3.898274907742086,0.08447687711538769,MRSAPASM
3.895893950188002,0.08520639571516674,MRSAPASM
3.8997449001848454,0.0848960980255156,MRSAPASM
3.8984041859795897,0.08480996694283784,MRSAPASM
3.898388924471439,0.08481039175401295,MRSAPASM
3.899694493831452,0.08478149303280709,MRSAPASM
3.8997943619374476,0.08512103592540239,MRSAPASM
3.897305854273904,0.08483914897129001,MRSAPASM
3.8994943935112176,0.08422300811173682,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8994822251809715,0.08489623876573488,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.899383457857171,0.08456225315748427,MRSAPASM
3.8997449001848454,0.0848960980255156,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8969783719603,0.08461927762874821,MRSAPASM
3.899609689637705,0.08456246176827291,MRSAPASM
3.8994995086537276,0.08422306546589213,MRSAPASM
3.899724389846772,0.08489663751534278,MRSAPASM
3.8996303143925584,0.08456225315748427,MRSAPASM
3.899829664667918,0.08523529367266307,MRSAPASM
3.900016089744286,0.08512068929040005,MRSAPASM
3.8982526739282513,0.08459058568397365,MRSAPASM
3.894307569269367,0.08456198786021914,MRSAPASM
3.898304338318917,0.08459073692058174,MRSAPASM
3.898304338318917,0.08459073692058174,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.899609689637705,0.08456246176827291,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.899360299702123,0.08388870881529847,MRSAPASM
3.8995841682227366,0.08456198786021914,MRSAPASM
3.8995791741691797,0.08456232857452262,MRSAPASM
3.898690228087425,0.08514950393253606,MRSAPASM
3.898354381098704,0.0848154437299975,MRSAPASM
3.8997200793890534,0.08490117596089763,MRSAPASM
3.899609689637705,0.08456246176827291,MRSAPASM
3.89839853813281,0.08492550975408396,MRSAPASM
3.8969783719603,0.08461927762874821,MRSAPASM
3.898283723279088,0.08459100247643936,MRSAPASM
3.898257891216948,0.0845909263982771,MRSAPASM
3.89695253989816,0.08461920155058596,MRSAPASM
3.8993526346778853,0.08456232857452262,MRSAPASM
3.8995807588134617,0.08456647791485139,MRSAPASM
3.8997200793890534,0.08490117596089763,MRSAPASM
3.89598012271828,0.08486841954361594,MRSAPASM
3.8994842188513776,0.08422323752905958,MRSAPASM
3.8995741988552326,0.08456278450471251,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.898283723279088,0.08459100247643936,MRSAPASM
3.899724389846772,0.08489663751534278,MRSAPASM
3.899724389846772,0.08489663751534278,MRSAPASM
3.8973012453696168,0.08484413419089776,MRSAPASM
3.8997449001848454,0.0848960980255156,MRSAPASM
3.899834779598121,0.08523535170796752,MRSAPASM
3.8982883571488327,0.08458611345170318,MRSAPASM
3.899482346532283,0.08489663751534278,MRSAPASM
3.8972495803892215,0.08484398443816397,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.898144298891667,0.08425602918938463,MRSAPASM
3.898278928740243,0.08459060372683147,MRSAPASM
3.894539326049358,0.08456232857452262,MRSAPASM
3.898278496512591,0.08459060372683147,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8998452099639116,0.08523526917935668,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8932390806204213,0.08459060372683147,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8956265930571945,0.08464785666112727,MRSAPASM
3.8995791741691797,0.08456232857452262,MRSAPASM
3.8969736987727663,0.08461927762874821,MRSAPASM
3.89695253989816,0.08461920155058596,MRSAPASM
3.8985295401156264,0.08526396757457982,MRSAPASM
3.8919389560681297,0.08461927762874821,MRSAPASM
3.8994747899424262,0.08422355674173305,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.896838947572879,0.08428430434169347,MRSAPASM
3.8995791741691797,0.08456232857452262,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8983889981002338,0.08492965863375966,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8992396068367685,0.08422776372222666,MRSAPASM
3.899834779598121,0.08523535170796752,MRSAPASM
3.8984190385279844,0.08492491266765162,MRSAPASM
3.8944576281402146,0.08489575663006303,MRSAPASM
3.899698662685102,0.08489683585216719,MRSAPASM
3.899609689637705,0.08456246176827291,MRSAPASM
3.898283723279088,0.08459100247643936,MRSAPASM
3.8994703690621133,0.08422776372222666,MRSAPASM
3.8996044628712085,0.08456206301866499,MRSAPASM
3.8968701294641925,0.0842851697376686,MRSAPASM
3.893012662005772,0.08459100247643936,MRSAPASM
3.898257891216948,0.0845909263982771,MRSAPASM
3.898047404710409,0.08459100247643936,MRSAPASM
3.898283723279088,0.08459100247643936,MRSAPASM
3.8957680413703755,0.08498704660634378,MRSAPASM
3.899834779598121,0.08523535170796752,MRSAPASM
3.8997200793890534,0.08490117596089763,MRSAPASM
3.89839853813281,0.08492550975408396,MRSAPASM
3.8993526346778853,0.08456232857452262,MRSAPASM
3.899693989022902,0.08489683585216719,MRSAPASM
3.89695253989816,0.08461920155058596,MRSAPASM
3.8956427671637894,0.08464833241371905,MRSAPASM
3.8980393539350024,0.08391708881719374,MRSAPASM
3.899340504138912,0.0846765692303374,MRSAPASM
3.8996291341435985,0.08467653056304401,MRSAPASM
3.89936121120954,0.08467653056304401,MRSAPASM
3.8970931868140224,0.08495378490639278,MRSAPASM
3.8992712116880335,0.08433686918501622,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8956524153458685,0.0846478754525027,MRSAPASM
3.8982526739282513,0.08459058568397365,MRSAPASM
3.896838947572879,0.08428430434169347,MRSAPASM
3.899381816020709,0.08467620795896685,MRSAPASM
3.896838947572879,0.08428430434169347,MRSAPASM
3.8984190385279844,0.08492491266765162,MRSAPASM
3.8933284292630934,0.08492622179013355,MRSAPASM
3.8996735299369507,0.08490108258399946,MRSAPASM
3.8993654241054485,0.08388882335003578,MRSAPASM
3.8983941130304363,0.08492971666906408,MRSAPASM
3.8984832106952254,0.08526448005256837,MRSAPASM
3.898168427152601,0.08425154881990327,MRSAPASM
3.898253217554748,0.0845909263982771,MRSAPASM
3.8996942375827275,0.08490104276714734,MRSAPASM
3.895631819823691,0.08464825541073516,MRSAPASM
3.8994757022458475,0.08422719750748496,MRSAPASM
3.896957766664656,0.08461960030019385,MRSAPASM
3.897047458543694,0.0849584115964575,MRSAPASM
3.896957766664656,0.08461960030019385,MRSAPASM
3.896937180403295,0.08462003743900832,MRSAPASM
3.898233876988025,0.08459450747299735,MRSAPASM
3.8996735299369507,0.08490108258399946,MRSAPASM
3.89955993761167,0.08456618537510696,MRSAPASM
3.898257891216948,0.0845909263982771,MRSAPASM
3.8995838478313796,0.08456232857452262,MRSAPASM
3.8995885933251113,0.08455778094523901,MRSAPASM
3.8982280516353716,0.08447312685718329,MRSAPASM
3.8983424681574217,0.08492967983483084,MRSAPASM
3.89813908160297,0.08425568847508118,MRSAPASM
3.898278496512591,0.08459060372683147,MRSAPASM
3.8982320784060733,0.0845909656422061,MRSAPASM
3.89695253989816,0.08461920155058596,MRSAPASM
3.899693445396405,0.08489649513786374,MRSAPASM
3.8995270234660047,0.08456218246553159,MRSAPASM
3.898113164458472,0.08425545256606916,MRSAPASM
3.899558025247039,0.0845623105316648,MRSAPASM
3.899439225082117,0.08422713046817877,MRSAPASM
3.899552817407398,0.08456202767707126,MRSAPASM
3.899558025247039,0.0845623105316648,MRSAPASM
3.8994480672858938,0.08422359633904007,MRSAPASM
3.899689132130325,0.08490104276714734,MRSAPASM
3.899558025247039,0.0845623105316648,MRSAPASM
3.899439225082117,0.08422713046817877,MRSAPASM
3.8994444329217584,0.08422741332277232,MRSAPASM
3.8995885933251113,0.08455778094523901,MRSAPASM
3.8945136240884555,0.08456270842655027,MRSAPASM
3.8994480672858938,0.08422359633904007,MRSAPASM
3.898257891216948,0.0845909263982771,MRSAPASM
3.898257891216948,0.0845909263982771,MRSAPASM
3.8969267270872856,0.08461924079451495,MRSAPASM
